movieId,title,genres,release_year
4068,Sugar & Spice,comedy,2001
4069,"Wedding Planner, The","comedy, romance",2001
4074,"Legend of Rita, The (Stille nach dem Schuß, Die)",drama,1999
4077,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien)","drama, thriller",2000
4078,Amazing Grace and Chuck,drama,1987
4079,Amazon Women on the Moon,"comedy, sci-fi",1987
4080,Baby Boom,comedy,1987
4081,Back to the Beach,comedy,1987
4082,Barfly,"comedy, drama, romance",1987
4083,Best Seller,thriller,1987
4084,Beverly Hills Cop II,"action, comedy, crime, thriller",1987
4085,Beverly Hills Cop,"action, comedy, crime, drama",1984
4086,"Big Easy, The","action, crime, mystery, romance, thriller",1987
4089,Born in East L.A.,comedy,1987
4090,"Brave Little Toaster, The","animation, children",1987
4091,Can't Buy Me Love,"comedy, romance",1987
4092,Cherry 2000,"romance, sci-fi",1987
4093,Cop,thriller,1988
4102,Eddie Murphy Raw,"comedy, documentary",1987
4103,Empire of the Sun,"action, adventure, drama, war",1987
4104,Ernest Goes to Camp,comedy,1987
4105,"Evil Dead, The","fantasy, horror, thriller",1981
4109,Flowers in the Attic,"drama, thriller",1987
4110,"Fourth Protocol, The",thriller,1987
4111,Gardens of Stone,"drama, war",1987
4113,"Glass Menagerie, The",drama,1987
4115,Hiding Out,comedy,1987
4116,Hollywood Shuffle,comedy,1987
4117,Hope and Glory,drama,1987
4121,Innerspace,"action, adventure, comedy, sci-fi",1987
4123,Ishtar,comedy,1987
4124,Jaws: The Revenge,"horror, thriller",1987
4125,Leonard Part 6,"comedy, sci-fi",1987
4126,Less Than Zero,drama,1987
4127,"Like Father, Like Son",comedy,1987
4128,"Lost Boys, The","comedy, horror, thriller",1987
4129,Made in Heaven,"fantasy, romance",1987
4130,Maid to Order,"comedy, fantasy",1987
4131,Making Mr. Right,"comedy, romance, sci-fi",1987
4132,Mannequin,"comedy, romance",1987
4133,Masters of the Universe,"action, adventure, fantasy, sci-fi",1987
4135,"Monster Squad, The","adventure, comedy, horror",1987
4138,My Demon Lover,"comedy, horror",1987
4139,No Man's Land,"crime, drama",1987
4141,Head Over Heels,"comedy, romance",2001
4142,Left Behind: The Movie,"action, adventure, drama, thriller",2000
4143,Valentine,"horror, mystery",2001
4144,In the Mood For Love (Fa yeung nin wa),"drama, romance",2000
4146,"Million Dollar Hotel, The","drama, mystery, romance",2001
4147,Nico and Dani (Krámpack),"comedy, drama, romance",2000
4148,Hannibal,"horror, thriller",2001
4149,Saving Silverman (Evil Woman),"comedy, romance",2001
4152,Vatel,drama,2000
4153,Down to Earth,"comedy, fantasy, romance",2001
4154,Recess: School's Out,"animation, children",2001
4155,Sweet November,"drama, romance",2001
4156,Company Man,comedy,2000
4157,"Price of Milk, The","comedy, drama, fantasy, romance",2000
4158,Monkeybone,"animation, comedy, fantasy",2001
4159,3000 Miles to Graceland,"action, thriller",2001
4160,"Widow of St. Pierre, The (Veuve de Saint-Pierre, La)","drama, romance",2000
4161,"Mexican, The","action, comedy",2001
4164,"Caveman's Valentine, The",drama,2001
4166,Series 7: The Contenders,"action, drama",2001
4167,15 Minutes,thriller,2001
4168,Get Over It,"comedy, romance",2001
4171,Long Night's Journey Into Day,documentary,2000
4174,Avalon,drama,1990
4175,Gray's Anatomy,"comedy, drama",1996
4180,Reform School Girls,"action, drama",1986
4181,Tapeheads,comedy,1988
4184,"Bishop's Wife, The","comedy, drama, romance",1947
4187,Lilies of the Field,drama,1963
4189,"Greatest Story Ever Told, The",drama,1965
4190,Elmer Gantry,drama,1960
4191,Alfie,"comedy, drama, romance",1966
4193,"Fantasticks, The",musical,1995
4195,"Abominable Dr. Phibes, The","horror, mystery",1971
4197,Real Life,comedy,1979
4198,Battle Beyond the Stars,sci-fi,1980
4200,Double Impact,action,1991
4202,Fuzz,drama,1972
4203,Harley Davidson and the Marlboro Man,"action, crime, drama",1991
4204,Losin' It,comedy,1983
4205,Mermaids,"comedy, drama, romance",1990
4207,Navy Seals,"action, adventure, war",1990
4210,Manhunter,"action, crime, drama, horror, thriller",1986
4211,Reversal of Fortune,drama,1990
4212,Death on the Nile,"crime, mystery",1978
4214,Revenge of the Nerds,comedy,1984
4215,Revenge of the Nerds II: Nerds in Paradise,comedy,1987
4217,4 Little Girls,documentary,1997
4218,River's Edge,"crime, drama",1986
4219,Girls Just Want to Have Fun,comedy,1985
4220,"Longest Yard, The",comedy,1974
4221,Necessary Roughness,comedy,1991
4223,Enemy at the Gates,"drama, war",2001
4224,Exit Wounds,"action, thriller",2001
4225,"Dish, The",comedy,2001
4226,Memento,"mystery, thriller",2000
4228,Heartbreakers,"comedy, crime, romance",2001
4229,Say It Isn't So,"comedy, romance",2001
4231,Someone Like You,"comedy, romance",2001
4232,Spy Kids,"action, adventure, children, comedy",2001
4233,Tomcats,comedy,2001
4234,"Tailor of Panama, The","drama, thriller",2001
4235,Amores Perros (Love's a Bitch),"drama, thriller",2000
4236,Keep the River on Your Right: A Modern Cannibal Tale,documentary,2000
4237,"Gleaners & I, The (Les glaneurs et la glaneuse)",documentary,2000
4238,Along Came a Spider,"action, crime, mystery, thriller",2001
4239,Blow,"crime, drama",2001
4240,Just Visiting,"comedy, fantasy",2001
4241,Pokémon 3: The Movie,"animation, children",2001
4242,Beautiful Creatures,"comedy, crime, drama, thriller",2000
4243,Brigham City,"crime, drama, mystery",2001
4246,Bridget Jones's Diary,"comedy, drama, romance",2001
4247,Joe Dirt,"adventure, comedy, mystery, romance",2001
4248,Josie and the Pussycats,comedy,2001
4251,Chopper,"drama, thriller",2000
4252,"Circle, The (Dayereh)",drama,2000
4254,Crocodile Dundee in Los Angeles,"comedy, drama",2001
4255,Freddy Got Fingered,comedy,2001
4256,"Center of the World, The",drama,2001
4259,"Luzhin Defence, The","drama, romance",2000
4260,"Visit, The",drama,2000
4262,Scarface,"action, crime, drama",1983
4263,Days of Wine and Roses,drama,1962
4265,Driven,"action, thriller",2001
4267,One Night at McCool's,comedy,2001
4268,Town & Country,comedy,2001
4270,"Mummy Returns, The","action, adventure, comedy, thriller",2001
4273,Under the Sand,drama,2000
4275,Krull,"action, adventure, fantasy, sci-fi",1983
4276,Lost in America,comedy,1985
4278,Triumph of the Will (Triumph des Willens),documentary,1934
4280,"World According to Garp, The","comedy, drama, romance",1982
4282,Fellini Satyricon,"drama, fantasy",1969
4284,Frankie and Johnny,comedy,1966
4289,"City of Women, The (Città delle donne, La)","comedy, drama",1980
4290,For the Boys,"comedy, drama, musical",1991
4291,Nine to Five (a.k.a. 9 to 5),"comedy, crime",1980
4292,Norma Rae,drama,1979
4293,Summer Rental,comedy,1985
4294,"5,000 Fingers of Dr. T, The","children, fantasy, musical",1953
4296,Love Story,"drama, romance",1970
4297,Pelle the Conqueror (Pelle erobreren),drama,1987
4298,Rififi (Du rififi chez les hommes),"crime, film-noir, thriller",1955
4299,"Knight's Tale, A","action, comedy, romance",2001
4300,Bread and Roses,drama,2000
4304,Startup.com,documentary,2001
4305,Angel Eyes,"romance, thriller",2001
4306,Shrek,"adventure, animation, children, comedy, fantasy, romance",2001
4307,"Fast Food, Fast Women","comedy, romance",2000
4308,Moulin Rouge,"drama, musical, romance",2001
4310,Pearl Harbor,"action, drama, romance, war",2001
4312,Himalaya (Himalaya - l'enfance d'un chef),"adventure, drama",1999
4313,"Man Who Cried, The",drama,2000
4316,Ice Castles,drama,1978
4317,Love Potion #9,"comedy, romance",1992
4321,City Slickers,"comedy, western",1991
4322,Eight Men Out,drama,1988
4323,"Horse Soldiers, The","adventure, war, western",1959
4325,"Night, The (Notte, La)",drama,1960
4326,Mississippi Burning,"crime, drama, thriller",1988
4327,"Magnificent Seven, The","adventure, western",1960
4329,Rio Bravo,western,1959
4333,Throw Momma from the Train,"comedy, crime",1987
4334,Yi Yi,drama,2000
4337,"Sand Pebbles, The","drama, romance, war",1966
4338,Twelve O'Clock High,"drama, war",1949
4339,Von Ryan's Express,"action, adventure, drama, war",1965
4340,"Animal, The",comedy,2001
4342,Big Eden,"drama, romance",2000
4343,Evolution,"comedy, sci-fi",2001
4344,Swordfish,"action, crime, drama",2001
4345,"Anniversary Party, The",drama,2001
4347,Divided We Fall (Musíme si pomáhat),"comedy, drama",2000
4349,Catch-22,"comedy, war",1970
4350,Forgotten Silver,"comedy, documentary",1996
4351,Point Break,"action, crime, thriller",1991
4353,Uncommon Valor,"action, war",1983
4354,Unlawful Entry,"crime, thriller",1992
4355,Youngblood,"action, drama",1986
4356,Gentlemen Prefer Blondes,"comedy, musical, romance",1953
4357,How to Marry a Millionaire,"comedy, drama, romance",1953
4359,"Seven Year Itch, The",comedy,1955
4361,Tootsie,"comedy, romance",1982
4366,Atlantis: The Lost Empire,"adventure, animation, children, fantasy",2001
4367,Lara Croft: Tomb Raider,"action, adventure",2001
4368,Dr. Dolittle 2,comedy,2001
4369,"Fast and the Furious, The","action, crime, thriller",2001
4370,A.I. Artificial Intelligence,"adventure, drama, sci-fi",2001
4371,Baby Boy,"crime, drama",2001
4372,Crazy/Beautiful,"drama, romance",2001
4373,Pootie Tang,comedy,2001
4374,Let It Snow,"comedy, romance",1999
4378,Sexy Beast,"crime, drama",2000
4380,"Princess and the Warrior, The (Krieger und die Kaiserin, Der)","drama, romance",2000
4381,"Closet, The (Placard, Le)",comedy,2001
4383,"Crimson Rivers, The (Rivières pourpres, Les)","crime, drama, mystery, thriller",2000
4384,Lumumba,drama,2000
4386,Cats & Dogs,"children, comedy",2001
4387,Kiss of the Dragon,action,2001
4388,Scary Movie 2,comedy,2001
4389,Lost and Delirious,drama,2001
4390,Rape Me (Baise-moi),"crime, drama, thriller",2000
4392,Alice,"comedy, drama, fantasy, romance",1990
4393,Another Woman,drama,1988
4394,Beach Blanket Bingo,"comedy, musical",1965
4395,Big Deal on Madonna Street (I Soliti Ignoti),"comedy, crime",1958
4396,"Cannonball Run, The","action, comedy",1981
4397,Cannonball Run II,"action, comedy",1984
4399,"Diary of a Chambermaid (Journal d'une femme de chambre, Le)","comedy, drama",1964
4402,Dr. Goldfoot and the Bikini Machine,comedy,1965
4403,"Fall of the House of Usher, The (House of Usher)",horror,1960
4404,Faust,"drama, fantasy, horror",1926
4406,"Man Who Shot Liberty Valance, The","crime, drama, western",1962
4407,Salvador,"drama, thriller, war",1986
4408,September,drama,1987
4409,Shadows and Fog,"comedy, drama, mystery, thriller",1991
4410,Something Wild,"comedy, crime, drama",1986
4412,"Thing with Two Heads, The","comedy, horror, sci-fi",1972
4419,All That Heaven Allows,"drama, romance",1955
4420,"Barefoot Contessa, The",drama,1954
4422,Cries and Whispers (Viskningar och rop),drama,1972
4424,"Garden of the Finzi-Continis, The (Giardino dei Finzi-Contini, Il)",drama,1970
4426,Kiss Me Deadly,film-noir,1955
4427,"Lion in Winter, The",drama,1968
4428,"Misfits, The","comedy, drama, romance, western",1961
4429,Moby Dick,drama,1956
4432,Sweet Smell of Success,"drama, film-noir",1957
4433,Written on the Wind,drama,1956
4434,"10th Victim, The (La decima vittima)","action, comedy, sci-fi, thriller",1965
4436,Obsession,"mystery, thriller",1976
4437,Suspiria,horror,1977
4438,"Fist of Fury (Chinese Connection, The) (Jing wu men)","action, drama, romance, thriller",1972
4439,Christiane F. (a.k.a. We Children from Bahnhof Zoo) (Christiane F. - Wir Kinder vom Bahnhof Zoo),drama,1981
4440,"Big Boss, The (Fists of Fury) (Tang shan da xiong)","action, thriller",1971
4441,Game of Death,action,1978
4442,"Last Dragon, The","action, comedy, drama",1985
4443,Outland,"action, sci-fi, thriller",1981
4444,"Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang)","action, crime",1972
4445,T-Rex: Back to the Cretaceous,"adventure, documentary, imax",1998
4446,Final Fantasy: The Spirits Within,"adventure, animation, fantasy, sci-fi",2001
4447,Legally Blonde,"comedy, romance",2001
4448,"Score, The","action, drama",2001
4449,Adanggaman,drama,2000
4450,Bully,"crime, drama, thriller",2001
4451,Jump Tomorrow,"comedy, drama, romance",2001
4452,Made,comedy,2001
4453,Michael Jordan to the Max,"documentary, imax",2000
4454,More,"animation, drama, sci-fi, imax",1998
4458,Africa: The Serengeti,"documentary, imax",1994
4459,Alaska: Spirit of the Wild,"documentary, imax",1997
4462,18 Again!,"comedy, fantasy",1988
4463,1969,"drama, war",1988
4464,"Accidental Tourist, The","comedy, drama, romance",1988
4465,"Accused, The",drama,1988
4466,Above the Law,"action, crime, drama",1988
4467,"Adventures of Baron Munchausen, The","adventure, comedy, fantasy",1988
4470,Ariel,drama,1988
4471,Arthur 2: On the Rocks,"comedy, romance",1988
4473,Bat*21,"drama, war",1988
4474,Beaches,"comedy, drama, musical",1988
4475,"Beast of War, The (Beast, The)","drama, war",1988
4476,Big Business,comedy,1988
4477,Big Top Pee-Wee,"adventure, children, comedy",1988
4478,Biloxi Blues,"comedy, drama",1988
4482,"Bright Lights, Big City",drama,1988
4483,Caddyshack II,comedy,1988
4484,Camille Claudel,drama,1988
4487,Cocktail,"drama, romance",1988
4488,Colors,"action, crime, drama",1988
4489,Coming to America,"comedy, romance",1988
4490,"Couch Trip, The",comedy,1988
4492,Critters,"comedy, sci-fi",1986
4495,Crossing Delancey,"comedy, romance",1988
4496,D.O.A.,"film-noir, mystery, thriller",1988
4497,Dead Heat,"action, comedy, horror, sci-fi",1988
4498,"Dead Pool, The","action, crime, thriller",1988
4499,Dirty Rotten Scoundrels,comedy,1988
4500,Drowning by Numbers,"comedy, drama",1988
4502,Ernest Saves Christmas,"children, comedy",1988
4504,Feds,comedy,1988
4505,For Keeps,"drama, romance",1988
4506,Frantic,"crime, mystery, thriller",1988
4508,Gorillas in the Mist,drama,1988
4509,"Great Outdoors, The",comedy,1988
4511,High Spirits,comedy,1988
4516,Johnny Be Good,comedy,1988
4517,Lady in White (a.k.a. The Mystery of the Lady in White),"horror, mystery, thriller",1988
4518,The Lair of the White Worm,"comedy, horror",1988
4519,"Land Before Time, The","adventure, animation, children, fantasy",1988
4520,License to Drive,comedy,1988
4521,Little Nikita,drama,1988
4522,Masquerade,"mystery, romance, thriller",1988
4523,Milagro Beanfield War,"comedy, drama, fantasy",1988
4524,Moon Over Parador,comedy,1988
4526,My Stepmother Is an Alien,"comedy, romance, sci-fi",1988
4527,"Night in the Life of Jimmy Reardon, A","comedy, romance",1988
4529,Bagdad Cafe (Out of Rosenheim),"comedy, drama",1987
4531,Red Heat,action,1988
4533,"Return of the Living Dead, The","comedy, horror, sci-fi",1985
4534,Return to Snowy River (a.k.a. The Man From Snowy River II),"adventure, drama, western",1988
4535,"Man from Snowy River, The","drama, romance, western",1982
4537,Running on Empty,drama,1988
4541,"Serpent and the Rainbow, The",horror,1988
4544,Short Circuit 2,"comedy, sci-fi",1988
4545,Short Circuit,"comedy, sci-fi",1986
4546,"Vanishing, The (Spoorloos)","drama, thriller",1988
4552,"Tetsuo, the Ironman (Tetsuo)","action, horror, sci-fi, thriller",1988
4553,They Live,"action, sci-fi, thriller",1988
4557,Tucker: The Man and His Dream,drama,1988
4558,Twins,comedy,1988
4562,Without a Clue,"comedy, mystery",1988
4563,Young Einstein,comedy,1988
4564,Always,"drama, fantasy, romance",1989
4565,American Ninja,"action, adventure",1985
4568,Best of the Best,action,1989
4571,Bill & Ted's Excellent Adventure,"adventure, comedy, sci-fi",1989
4572,Black Rain,"action, crime, drama",1989
4573,Blaze,"comedy, drama",1989
4574,Blind Fury,"action, thriller",1989
4577,Casualties of War,"drama, war",1989
4578,Chances Are,"comedy, romance",1989
4580,Cyborg,"action, sci-fi",1989
4581,Dad,drama,1989
4583,Disorganized Crime,"action, comedy",1989
4584,Dream a Little Dream,"comedy, drama, romance",1989
4585,"Dream Team, The",comedy,1989
4587,Earth Girls Are Easy,"comedy, musical, sci-fi",1988
4589,Eddie and the Cruisers,"drama, musical, mystery",1983
4591,Erik the Viking,"adventure, comedy, fantasy",1989
4593,Family Business,comedy,1989
4594,Farewell to the King,"action, war",1989
4595,Fat Man and Little Boy,drama,1989
4597,Gleaming the Cube,"action, drama, mystery",1989
4599,Great Balls of Fire!,drama,1989
4600,Gross Anatomy (a.k.a. A Cut Above),"comedy, drama",1989
4602,Harlem Nights,"comedy, crime, romance",1989
4603,Her Alibi,"comedy, romance",1989
4605,How to Get Ahead in Advertising,"comedy, fantasy",1989
4608,"Innocent Man, An","crime, drama",1989
4610,"January Man, The","comedy, crime, mystery, thriller",1989
4611,Johnny Handsome,"crime, drama",1989
4612,Jesus of Montreal (Jésus de Montréal),drama,1989
4613,K-9,"action, comedy, crime",1989
4614,Kickboxer,action,1989
4615,Last Exit to Brooklyn,drama,1989
4616,Lean on Me,drama,1989
4617,Let It Ride,comedy,1989
4619,Little Monsters,comedy,1989
4621,Look Who's Talking,"comedy, romance",1989
4622,Loverboy,comedy,1989
4623,Major League,comedy,1989
4624,Meet the Feebles,"animation, comedy, musical",1989
4625,Millennium,"drama, sci-fi, thriller",1989
4626,Miracle Mile,"drama, romance, sci-fi",1989
4628,New York Stories,"comedy, drama",1989
4629,Next of Kin,"action, crime, thriller",1989
4630,No Holds Barred,action,1989
4632,"Package, The","action, thriller",1989
4634,Penn & Teller Get Killed,"adventure, comedy",1989
4635,Pink Cadillac,"action, comedy, drama",1989
4636,"Punisher, The",action,1989
4638,Jurassic Park III,"action, adventure, sci-fi, thriller",2001
4639,America's Sweethearts,"comedy, romance",2001
4640,Brother,"action, crime, thriller",2000
4641,Ghost World,"comedy, drama",2001
4642,Hedwig and the Angry Inch,"comedy, drama, musical",2000
